step,download_date,platform,age_range,user_count,ride_count
App Download,2021-07-15,web,25-34,1,
App Download,2021-07-16,web,25-34,2,
App Download,2021-07-17,web,25-34,1,
App Download,2021-07-18,web,25-34,5,
App Download,2021-07-19,web,25-34,1,
App Download,2021-07-20,web,25-34,2,
App Download,2021-07-21,web,25-34,1,
App Download,2021-07-24,web,25-34,2,
App Download,2021-07-25,web,25-34,1,
App Download,2021-07-26,web,25-34,1,
App Download,2021-07-28,web,25-34,1,
App Download,2021-07-29,web,25-34,1,
App Download,2021-07-30,web,25-34,1,
App Download,2021-08-02,web,25-34,1,
App Download,2021-08-03,web,25-34,4,
App Download,2021-08-04,web,25-34,1,
App Download,2021-08-06,web,25-34,1,
App Download,2021-08-08,web,25-34,1,
App Download,2021-08-09,web,25-34,1,
App Download,2021-08-10,web,25-34,1,
App Download,2021-08-11,web,25-34,1,
App Download,2021-08-12,web,25-34,1,
App Download,2021-08-13,web,25-34,2,
App Download,2021-08-14,web,25-34,2,
App Download,2021-08-16,web,25-34,4,
App Download,2021-08-20,web,25-34,2,
App Download,2021-08-21,web,25-34,3,
App Download,2021-08-22,web,25-34,1,
App Download,2021-08-23,web,25-34,2,
App Download,2021-08-24,web,25-34,2,
App Download,2021-08-25,web,25-34,2,
App Download,2021-08-26,web,25-34,1,
App Download,2021-08-28,web,25-34,2,
App Download,2021-08-30,web,25-34,2,
App Download,2021-08-31,web,25-34,1,
App Download,2021-09-01,web,25-34,1,
App Download,2021-09-03,web,25-34,1,
App Download,2021-09-04,web,25-34,1,
App Download,2021-09-05,web,25-34,1,
App Download,2021-09-06,web,25-34,2,
App Download,2021-09-07,web,25-34,2,
App Download,2021-09-09,web,25-34,1,
App Download,2021-09-14,web,25-34,1,
App Download,2021-09-17,web,25-34,1,
App Download,2021-09-18,web,25-34,1,
App Download,2021-09-23,web,25-34,1,
App Download,2021-09-25,web,25-34,3,
App Download,2021-09-26,web,25-34,5,
App Download,2021-09-27,web,25-34,1,
App Download,2021-09-28,web,25-34,1,
App Download,2021-09-30,web,25-34,1,
App Download,2021-10-02,web,25-34,3,
App Download,2021-10-04,web,25-34,1,
App Download,2021-10-05,web,25-34,1,
App Download,2021-10-09,web,25-34,2,
App Download,2021-10-10,web,25-34,1,
App Download,2021-10-11,web,25-34,2,
App Download,2021-10-13,web,25-34,1,
App Download,2021-10-15,web,25-34,2,
App Download,2021-10-16,web,25-34,3,
App Download,2021-10-18,web,25-34,1,
App Download,2021-10-19,web,25-34,1,
App Download,2021-10-21,web,25-34,1,
App Download,2021-10-22,web,25-34,1,
App Download,2021-10-23,web,25-34,3,
App Download,2021-10-25,web,25-34,1,
App Download,2021-10-26,web,25-34,1,
App Download,2021-10-29,web,25-34,1,
App Download,2021-10-31,web,25-34,2,
App Download,2021-11-03,web,25-34,1,
App Download,2021-11-04,web,25-34,1,
App Download,2021-11-05,web,25-34,1,
App Download,2021-11-07,web,25-34,2,
App Download,2021-11-08,web,25-34,1,
App Download,2021-11-10,web,25-34,2,
App Download,2021-11-12,web,25-34,2,
App Download,2021-11-14,web,25-34,2,
App Download,2021-11-20,web,25-34,1,
App Download,2021-11-21,web,25-34,2,
App Download,2021-11-22,web,25-34,3,
App Download,2021-11-23,web,25-34,1,
App Download,2021-11-25,web,25-34,1,
App Download,2021-11-26,web,25-34,1,
App Download,2021-12-01,web,25-34,3,
App Download,2021-12-04,web,25-34,2,
App Download,2021-12-06,web,25-34,3,
App Download,2021-12-08,web,25-34,2,
App Download,2021-12-10,web,25-34,2,
App Download,2021-12-11,web,25-34,2,
App Download,2021-12-12,web,25-34,2,
App Download,2021-12-14,web,25-34,1,
App Download,2021-12-15,web,25-34,2,
App Download,2021-12-16,web,25-34,1,
App Download,2021-12-17,web,25-34,1,
App Download,2021-12-19,web,25-34,3,
App Download,2021-12-20,web,25-34,2,
App Download,2021-12-21,web,25-34,1,
App Download,2021-12-25,web,25-34,2,
App Download,2021-12-29,web,25-34,1,
App Download,2021-01-02,web,35-44,6,
App Download,2021-01-04,web,35-44,2,
App Download,2021-01-06,web,35-44,2,
App Download,2021-01-07,web,35-44,3,
App Download,2021-01-08,web,35-44,1,
App Download,2021-01-09,web,35-44,1,
App Download,2021-01-10,web,35-44,2,
App Download,2021-01-12,web,35-44,3,
App Download,2021-01-13,web,35-44,1,
App Download,2021-01-14,web,35-44,3,
App Download,2021-01-15,web,35-44,1,
App Download,2021-01-16,web,35-44,1,
App Download,2021-01-18,web,35-44,1,
App Download,2021-01-19,web,35-44,1,
App Download,2021-01-21,web,35-44,1,
App Download,2021-01-22,web,35-44,1,
App Download,2021-01-24,web,35-44,2,
App Download,2021-01-25,web,35-44,1,
App Download,2021-01-26,web,35-44,4,
App Download,2021-01-27,web,35-44,2,
App Download,2021-01-30,web,35-44,1,
App Download,2021-01-31,web,35-44,2,
App Download,2021-02-01,web,35-44,1,
App Download,2021-02-02,web,35-44,3,
App Download,2021-02-04,web,35-44,1,
App Download,2021-02-05,web,35-44,3,
App Download,2021-02-09,web,35-44,3,
App Download,2021-02-10,web,35-44,1,
App Download,2021-02-11,web,35-44,1,
App Download,2021-02-12,web,35-44,2,
App Download,2021-02-13,web,35-44,2,
App Download,2021-02-15,web,35-44,2,
App Download,2021-02-16,web,35-44,1,
App Download,2021-02-18,web,35-44,1,
App Download,2021-02-19,web,35-44,2,
App Download,2021-02-20,web,35-44,1,
App Download,2021-02-21,web,35-44,1,
App Download,2021-02-23,web,35-44,5,
App Download,2021-02-24,web,35-44,2,
App Download,2021-02-25,web,35-44,2,
App Download,2021-02-26,web,35-44,1,
App Download,2021-02-27,web,35-44,6,
App Download,2021-02-28,web,35-44,4,
App Download,2021-03-01,web,35-44,2,
App Download,2021-03-04,web,35-44,2,
App Download,2021-03-05,web,35-44,2,
App Download,2021-03-08,web,35-44,1,
App Download,2021-03-09,web,35-44,3,
App Download,2021-03-10,web,35-44,2,
App Download,2021-03-12,web,35-44,2,
App Download,2021-03-13,web,35-44,3,
App Download,2021-03-14,web,35-44,1,
App Download,2021-03-15,web,35-44,1,
App Download,2021-03-16,web,35-44,1,
App Download,2021-03-17,web,35-44,3,
App Download,2021-03-18,web,35-44,1,
App Download,2021-03-19,web,35-44,2,
App Download,2021-03-20,web,35-44,1,
App Download,2021-03-21,web,35-44,1,
App Download,2021-03-23,web,35-44,2,
App Download,2021-03-26,web,35-44,3,
App Download,2021-03-27,web,35-44,3,
App Download,2021-03-28,web,35-44,2,
App Download,2021-03-29,web,35-44,2,
App Download,2021-03-30,web,35-44,6,
App Download,2021-03-31,web,35-44,2,
App Download,2021-04-01,web,35-44,5,
App Download,2021-04-02,web,35-44,2,
App Download,2021-04-03,web,35-44,2,
App Download,2021-04-04,web,35-44,1,
App Download,2021-04-05,web,35-44,2,
App Download,2021-04-07,web,35-44,2,
App Download,2021-04-08,web,35-44,1,
App Download,2021-04-11,web,35-44,2,
App Download,2021-04-12,web,35-44,1,
App Download,2021-04-13,web,35-44,4,
App Download,2021-04-16,web,35-44,2,
App Download,2021-04-19,web,35-44,1,
App Download,2021-04-21,web,35-44,1,
App Download,2021-04-22,web,35-44,1,
App Download,2021-04-23,web,35-44,1,
App Download,2021-04-24,web,35-44,1,
App Download,2021-04-25,web,35-44,1,
App Download,2021-04-26,web,35-44,2,
App Download,2021-04-27,web,35-44,2,
App Download,2021-04-28,web,35-44,4,
App Download,2021-04-29,web,35-44,3,
App Download,2021-04-30,web,35-44,4,
App Download,2021-05-01,web,35-44,1,
App Download,2021-05-03,web,35-44,4,
App Download,2021-05-04,web,35-44,1,
App Download,2021-05-05,web,35-44,1,
App Download,2021-05-06,web,35-44,2,
App Download,2021-05-07,web,35-44,2,
App Download,2021-05-08,web,35-44,2,
App Download,2021-05-09,web,35-44,1,
App Download,2021-05-10,web,35-44,1,
App Download,2021-05-11,web,35-44,3,
App Download,2021-05-12,web,35-44,2,
App Download,2021-05-14,web,35-44,3,
App Download,2021-05-16,web,35-44,2,
App Download,2021-05-17,web,35-44,1,
App Download,2021-05-18,web,35-44,2,
App Download,2021-05-19,web,35-44,1,
App Download,2021-05-20,web,35-44,1,
App Download,2021-05-22,web,35-44,1,
App Download,2021-05-24,web,35-44,2,
App Download,2021-05-25,web,35-44,2,
App Download,2021-05-26,web,35-44,2,
App Download,2021-05-27,web,35-44,5,
App Download,2021-05-28,web,35-44,1,
App Download,2021-05-29,web,35-44,2,
App Download,2021-05-31,web,35-44,2,
App Download,2021-06-01,web,35-44,1,
App Download,2021-06-02,web,35-44,1,
App Download,2021-06-03,web,35-44,2,
App Download,2021-06-04,web,35-44,5,
App Download,2021-06-06,web,35-44,5,
App Download,2021-06-09,web,35-44,2,
App Download,2021-06-10,web,35-44,1,
App Download,2021-06-12,web,35-44,1,
App Download,2021-06-13,web,35-44,4,
App Download,2021-06-14,web,35-44,1,
App Download,2021-06-16,web,35-44,2,
App Download,2021-06-17,web,35-44,1,
App Download,2021-06-18,web,35-44,1,
App Download,2021-06-19,web,35-44,2,
App Download,2021-06-20,web,35-44,1,
App Download,2021-06-21,web,35-44,2,
App Download,2021-06-22,web,35-44,2,
App Download,2021-06-23,web,35-44,1,
App Download,2021-06-24,web,35-44,3,
App Download,2021-06-25,web,35-44,2,
App Download,2021-06-26,web,35-44,3,
App Download,2021-06-27,web,35-44,2,
App Download,2021-06-28,web,35-44,1,
App Download,2021-06-29,web,35-44,3,
App Download,2021-06-30,web,35-44,2,
App Download,2021-07-01,web,35-44,1,
App Download,2021-07-02,web,35-44,2,
App Download,2021-07-04,web,35-44,2,
App Download,2021-07-05,web,35-44,3,
App Download,2021-07-06,web,35-44,1,
App Download,2021-07-08,web,35-44,2,
App Download,2021-07-10,web,35-44,2,
App Download,2021-07-12,web,35-44,3,
App Download,2021-07-13,web,35-44,2,
App Download,2021-07-15,web,35-44,1,
App Download,2021-07-16,web,35-44,1,
App Download,2021-07-17,web,35-44,1,
App Download,2021-07-18,web,35-44,2,
App Download,2021-07-19,web,35-44,3,
App Download,2021-07-21,web,35-44,2,
App Download,2021-07-22,web,35-44,2,
App Download,2021-07-24,web,35-44,4,
App Download,2021-07-27,web,35-44,1,
App Download,2021-07-28,web,35-44,1,
App Download,2021-07-29,web,35-44,1,
App Download,2021-07-31,web,35-44,1,
App Download,2021-08-01,web,35-44,2,
App Download,2021-08-03,web,35-44,1,
App Download,2021-08-04,web,35-44,2,
App Download,2021-08-07,web,35-44,2,
App Download,2021-08-08,web,35-44,3,
App Download,2021-08-09,web,35-44,1,
App Download,2021-08-10,web,35-44,4,
App Download,2021-08-11,web,35-44,2,
App Download,2021-08-12,web,35-44,1,
App Download,2021-08-13,web,35-44,3,
App Download,2021-08-15,web,35-44,1,
App Download,2021-08-18,web,35-44,1,
App Download,2021-08-19,web,35-44,3,
App Download,2021-08-20,web,35-44,3,
App Download,2021-08-21,web,35-44,2,
App Download,2021-08-22,web,35-44,1,
App Download,2021-08-24,web,35-44,2,
App Download,2021-08-25,web,35-44,2,
App Download,2021-08-26,web,35-44,1,
App Download,2021-08-27,web,35-44,1,
App Download,2021-08-28,web,35-44,3,
App Download,2021-08-29,web,35-44,2,
App Download,2021-08-30,web,35-44,1,
App Download,2021-09-01,web,35-44,2,
App Download,2021-09-02,web,35-44,3,
App Download,2021-09-05,web,35-44,1,
App Download,2021-09-06,web,35-44,1,
App Download,2021-09-07,web,35-44,4,
App Download,2021-09-08,web,35-44,2,
App Download,2021-09-09,web,35-44,2,
App Download,2021-09-10,web,35-44,3,
App Download,2021-09-12,web,35-44,2,
App Download,2021-09-13,web,35-44,1,
App Download,2021-09-14,web,35-44,2,
App Download,2021-09-15,web,35-44,3,
App Download,2021-09-16,web,35-44,1,
App Download,2021-09-18,web,35-44,1,
App Download,2021-09-19,web,35-44,1,
App Download,2021-09-20,web,35-44,1,
App Download,2021-09-21,web,35-44,1,
App Download,2021-09-22,web,35-44,1,
App Download,2021-09-24,web,35-44,2,
App Download,2021-09-25,web,35-44,2,
App Download,2021-09-27,web,35-44,1,
App Download,2021-09-28,web,35-44,1,
App Download,2021-09-29,web,35-44,2,
App Download,2021-09-30,web,35-44,2,
App Download,2021-10-01,web,35-44,1,
App Download,2021-10-02,web,35-44,3,
App Download,2021-10-03,web,35-44,1,
App Download,2021-10-04,web,35-44,2,
App Download,2021-10-05,web,35-44,4,
App Download,2021-10-06,web,35-44,1,
App Download,2021-10-07,web,35-44,2,
App Download,2021-10-08,web,35-44,2,
App Download,2021-10-09,web,35-44,1,
App Download,2021-10-10,web,35-44,3,
App Download,2021-10-11,web,35-44,2,
App Download,2021-10-12,web,35-44,2,
App Download,2021-10-13,web,35-44,1,
App Download,2021-10-14,web,35-44,2,
App Download,2021-10-19,web,35-44,5,
App Download,2021-10-21,web,35-44,4,
App Download,2021-10-22,web,35-44,2,
App Download,2021-10-23,web,35-44,3,
App Download,2021-10-24,web,35-44,5,
App Download,2021-10-25,web,35-44,2,
App Download,2021-10-26,web,35-44,1,
App Download,2021-10-28,web,35-44,2,
App Download,2021-10-30,web,35-44,3,
App Download,2021-10-31,web,35-44,2,
App Download,2021-11-02,web,35-44,3,
App Download,2021-11-04,web,35-44,2,
App Download,2021-11-05,web,35-44,3,
App Download,2021-11-06,web,35-44,1,
App Download,2021-11-08,web,35-44,4,
App Download,2021-11-10,web,35-44,4,
App Download,2021-11-11,web,35-44,1,
App Download,2021-11-12,web,35-44,2,
App Download,2021-11-13,web,35-44,1,
App Download,2021-11-15,web,35-44,1,
App Download,2021-11-16,web,35-44,2,
App Download,2021-11-18,web,35-44,1,
App Download,2021-11-19,web,35-44,3,
App Download,2021-11-21,web,35-44,3,
App Download,2021-11-22,web,35-44,1,
App Download,2021-11-23,web,35-44,2,
App Download,2021-11-25,web,35-44,1,
App Download,2021-11-26,web,35-44,2,
App Download,2021-11-27,web,35-44,3,
App Download,2021-11-28,web,35-44,3,
App Download,2021-11-29,web,35-44,1,
App Download,2021-11-30,web,35-44,1,
App Download,2021-12-01,web,35-44,2,
App Download,2021-12-04,web,35-44,5,
App Download,2021-12-06,web,35-44,1,
App Download,2021-12-07,web,35-44,1,
App Download,2021-12-09,web,35-44,1,
App Download,2021-12-11,web,35-44,3,
App Download,2021-12-12,web,35-44,2,
App Download,2021-12-15,web,35-44,2,
App Download,2021-12-16,web,35-44,3,
App Download,2021-12-17,web,35-44,1,
App Download,2021-12-18,web,35-44,3,
App Download,2021-12-19,web,35-44,1,
App Download,2021-12-21,web,35-44,2,
App Download,2021-12-23,web,35-44,1,
App Download,2021-12-25,web,35-44,2,
App Download,2021-12-26,web,35-44,1,
App Download,2021-12-28,web,35-44,2,
App Download,2021-12-30,web,35-44,2,
App Download,2021-01-02,web,45-54,1,
App Download,2021-01-03,web,45-54,1,
App Download,2021-01-08,web,45-54,1,
App Download,2021-01-09,web,45-54,1,
App Download,2021-01-11,web,45-54,1,
App Download,2021-01-13,web,45-54,1,
App Download,2021-01-17,web,45-54,1,
App Download,2021-01-19,web,45-54,1,
App Download,2021-01-22,web,45-54,1,
App Download,2021-01-30,web,45-54,1,
App Download,2021-01-31,web,45-54,2,
App Download,2021-02-01,web,45-54,1,
App Download,2021-02-03,web,45-54,1,
App Download,2021-02-05,web,45-54,1,
App Download,2021-02-08,web,45-54,1,
App Download,2021-02-10,web,45-54,1,
App Download,2021-02-14,web,45-54,1,
App Download,2021-02-18,web,45-54,1,
App Download,2021-02-19,web,45-54,1,
App Download,2021-02-23,web,45-54,1,
App Download,2021-03-02,web,45-54,1,
App Download,2021-03-05,web,45-54,1,
App Download,2021-03-12,web,45-54,1,
App Download,2021-03-14,web,45-54,2,
App Download,2021-03-20,web,45-54,5,
App Download,2021-03-22,web,45-54,1,
App Download,2021-03-23,web,45-54,1,
App Download,2021-03-25,web,45-54,1,
App Download,2021-04-03,web,45-54,1,
App Download,2021-04-04,web,45-54,1,
App Download,2021-04-09,web,45-54,2,
App Download,2021-04-12,web,45-54,3,
App Download,2021-04-15,web,45-54,1,
App Download,2021-04-16,web,45-54,1,
App Download,2021-04-17,web,45-54,1,
App Download,2021-04-21,web,45-54,1,
App Download,2021-04-22,web,45-54,1,
App Download,2021-04-25,web,45-54,1,
App Download,2021-04-28,web,45-54,2,
App Download,2021-04-29,web,45-54,4,
App Download,2021-05-03,web,45-54,1,
App Download,2021-05-04,web,45-54,1,
App Download,2021-05-05,web,45-54,1,
App Download,2021-05-07,web,45-54,2,
App Download,2021-05-09,web,45-54,1,
App Download,2021-05-10,web,45-54,1,
App Download,2021-05-11,web,45-54,1,
App Download,2021-05-12,web,45-54,1,
App Download,2021-05-17,web,45-54,1,
App Download,2021-05-21,web,45-54,1,
App Download,2021-05-22,web,45-54,1,
App Download,2021-05-25,web,45-54,1,
App Download,2021-05-27,web,45-54,1,
App Download,2021-05-29,web,45-54,1,
App Download,2021-05-30,web,45-54,1,
App Download,2021-05-31,web,45-54,1,
App Download,2021-06-03,web,45-54,1,
App Download,2021-06-05,web,45-54,2,
App Download,2021-06-08,web,45-54,2,
App Download,2021-06-09,web,45-54,1,
App Download,2021-06-10,web,45-54,1,
App Download,2021-06-12,web,45-54,1,
App Download,2021-06-14,web,45-54,1,
App Download,2021-06-15,web,45-54,1,
App Download,2021-06-16,web,45-54,1,
App Download,2021-06-17,web,45-54,1,
App Download,2021-06-18,web,45-54,1,
App Download,2021-06-19,web,45-54,1,
App Download,2021-06-20,web,45-54,2,
App Download,2021-06-23,web,45-54,1,
App Download,2021-06-27,web,45-54,1,
App Download,2021-06-28,web,45-54,1,
App Download,2021-07-03,web,45-54,1,
App Download,2021-07-05,web,45-54,2,
App Download,2021-07-06,web,45-54,1,
App Download,2021-07-10,web,45-54,1,
App Download,2021-07-11,web,45-54,1,
App Download,2021-07-13,web,45-54,3,
App Download,2021-07-20,web,45-54,1,
App Download,2021-07-21,web,45-54,1,
App Download,2021-07-22,web,45-54,1,
App Download,2021-07-23,web,45-54,1,
App Download,2021-07-26,web,45-54,2,
App Download,2021-07-27,web,45-54,1,
App Download,2021-07-29,web,45-54,1,
App Download,2021-07-31,web,45-54,3,
App Download,2021-08-03,web,45-54,1,
App Download,2021-08-05,web,45-54,1,
App Download,2021-08-06,web,45-54,2,
App Download,2021-08-08,web,45-54,1,
App Download,2021-08-09,web,45-54,1,
App Download,2021-08-13,web,45-54,1,
App Download,2021-08-16,web,45-54,1,
App Download,2021-08-17,web,45-54,1,
App Download,2021-08-18,web,45-54,2,
App Download,2021-08-19,web,45-54,1,
App Download,2021-08-22,web,45-54,1,
App Download,2021-08-23,web,45-54,1,
App Download,2021-08-25,web,45-54,1,
App Download,2021-08-30,web,45-54,1,
App Download,2021-08-31,web,45-54,1,
App Download,2021-09-03,web,45-54,1,
App Download,2021-09-05,web,45-54,1,
App Download,2021-09-06,web,45-54,1,
App Download,2021-09-08,web,45-54,1,
App Download,2021-09-09,web,45-54,2,
App Download,2021-09-11,web,45-54,1,
App Download,2021-09-16,web,45-54,2,
App Download,2021-09-17,web,45-54,1,
App Download,2021-09-18,web,45-54,1,
App Download,2021-09-21,web,45-54,1,
App Download,2021-09-22,web,45-54,1,
App Download,2021-09-26,web,45-54,1,
App Download,2021-09-29,web,45-54,1,
App Download,2021-10-02,web,45-54,1,
App Download,2021-10-06,web,45-54,1,
App Download,2021-10-09,web,45-54,2,
App Download,2021-10-10,web,45-54,1,
App Download,2021-10-14,web,45-54,1,
App Download,2021-10-15,web,45-54,1,
App Download,2021-10-24,web,45-54,1,
App Download,2021-10-27,web,45-54,1,
App Download,2021-10-28,web,45-54,1,
App Download,2021-10-29,web,45-54,2,
App Download,2021-10-30,web,45-54,1,
App Download,2021-10-31,web,45-54,1,
App Download,2021-11-03,web,45-54,1,
App Download,2021-11-04,web,45-54,1,
App Download,2021-11-05,web,45-54,1,
App Download,2021-11-09,web,45-54,2,
App Download,2021-11-10,web,45-54,1,
App Download,2021-11-15,web,45-54,1,
App Download,2021-11-16,web,45-54,1,
App Download,2021-11-17,web,45-54,1,
App Download,2021-11-20,web,45-54,1,
App Download,2021-11-22,web,45-54,1,
App Download,2021-11-23,web,45-54,1,
App Download,2021-11-24,web,45-54,1,
App Download,2021-12-04,web,45-54,1,
